timestamp,queue,policy,payload_size,capacity,producers,consumers,push_ops,pop_ops,warmup_ops,throughput,push_avg_ns,push_p50_ns,push_p95_ns,push_p999_ns,push_min_ns,push_max_ns,pop_avg_ns,pop_p50_ns,pop_p95_ns,pop_p999_ns,pop_min_ns,pop_max_ns
2026-05-02 18:42:39,MPSC,Blocking,16,16384,4,1,5000000,5000000,200000,1.76591e+07,412.232,319,848,2121,0,766521,71.7324,98,107,318,0,168250
2026-05-02 18:42:39,Mutex,Baseline,16,16384,4,1,5000000,5000000,200000,157065,34948.4,98,279245,1698349,0,12022144,255.212,90,424,38759,0,890550
2026-05-02 18:42:39,MPSC,Try,16,16384,8,1,5000000,5000000,200000,1.29341e+07,1163.89,587,4208,17128,0,1275635,115.727,98,293,490,0,753557
2026-05-02 18:42:39,MPSC,Blocking,16,16384,8,1,5000000,5000000,200000,1.96445e+07,747.025,685,1566,14095,0,823050,58.0212,97,98,294,0,229816
2026-05-02 18:42:39,Mutex,Baseline,16,16384,8,1,5000000,5000000,200000,41159.8,313247,261810,877082,4389010,0,37199286,195.809,98,318,11648,0,765697
2026-05-02 18:42:39,MPSC,Try,64,256,2,1,100000,100000,200000,2.141e+07,138.077,98,392,1370,0,54322,67.3568,98,98,196,0,24568
2026-05-02 18:42:39,MPSC,Blocking,64,256,2,1,100000,100000,200000,2.43001e+07,135.789,98,196,392,0,114027,57.1238,97,98,196,0,31223
2026-05-02 18:42:39,Mutex,Baseline,64,256,2,1,100000,100000,200000,101448,28972.8,98,110700,190372,0,944226,279.443,98,489,35236,0,272002
2026-05-02 18:42:39,MPSC,Try,64,256,4,1,100000,100000,200000,1.46499e+07,486.06,391,1272,3621,0,190568,105.418,98,196,294,0,66361
2026-05-02 18:42:39,MPSC,Blocking,64,256,4,1,100000,100000,200000,1.78582e+07,395.282,294,783,4111,0,209850,74.8554,98,195,293,0,23980
2026-05-02 18:42:39,Mutex,Baseline,64,256,4,1,100000,100000,200000,66450.4,80382.3,106,303681,2864080,0,15916148,306.292,98,530,39551,0,723895
2026-05-02 18:42:39,MPSC,Try,64,256,8,1,100000,100000,200000,1.28192e+07,976.183,489,3425,15171,0,441523,117.104,98,196,392,0,76932
2026-05-02 18:42:39,MPSC,Blocking,64,256,8,1,100000,100000,200000,1.77068e+07,772.266,588,1664,12039,0,578160,66.2809,98,196,294,0,16835
2026-05-02 18:42:39,Mutex,Baseline,64,256,8,1,100000,100000,200000,38976.8,330583,194400,920250,5226168,0,18889920,211.908,98,588,1958,0,90733
2026-05-02 18:42:39,MPSC,Try,64,256,2,1,1000000,1000000,200000,1.85764e+07,165.609,90,540,2250,0,104040,81.099,90,180,270,0,98820
2026-05-02 18:42:39,MPSC,Blocking,64,256,2,1,1000000,1000000,200000,2.44163e+07,137.754,90,180,450,0,88290,57.9005,90,90,180,0,76770
2026-05-02 18:42:39,Mutex,Baseline,64,256,2,1,1000000,1000000,200000,114481,25750,98,115259,196930,0,3645647,289.985,98,489,36508,0,700410
2026-05-02 18:42:39,MPSC,Try,64,256,4,1,1000000,1000000,200000,1.61257e+07,413.559,212,1485,10073,0,345141,76.3763,106,212,318,0,303893
2026-05-02 18:42:39,MPSC,Blocking,64,256,4,1,1000000,1000000,200000,1.79902e+07,381.561,318,848,2121,0,358607,66.0686,106,106,318,0,357971
2026-05-02 18:42:39,Mutex,Baseline,64,256,4,1,1000000,1000000,200000,73869.3,73317.8,180,266325,2994357,0,16338621,263.375,97,450,34550,0,828445
2026-05-02 18:42:39,MPSC,Try,64,256,8,1,1000000,1000000,200000,1.38337e+07,1079.83,490,4013,17128,0,277188,102.847,98,196,489,0,67340
