timestamp,queue,policy,payload_size,capacity,producers,consumers,push_ops,pop_ops,warmup_ops,throughput,push_avg_ns,push_p50_ns,push_p95_ns,push_p999_ns,push_min_ns,push_max_ns,pop_avg_ns,pop_p50_ns,pop_p95_ns,pop_p999_ns,pop_min_ns,pop_max_ns
2026-05-02 16:44:37,Mutex,Baseline,64,256,1,4,1000000,1000000,200000,67477.1,263.571,98,689,32955,0,760849,79679.2,196,280337,2954459,0,21954430
2026-05-02 16:44:37,SPMC,Try,64,256,1,8,1000000,1000000,200000,1.07741e+07,142.304,99,295,689,0,204991,1359.67,787,4230,18099,0,625398
2026-05-02 16:44:37,SPMC,Blocking,64,256,1,8,1000000,1000000,200000,1.26519e+07,115.775,98,295,590,0,347520,1007.35,394,2459,54002,0,457392
2026-05-02 16:44:37,Mutex,Baseline,64,256,1,8,1000000,1000000,200000,38384.7,256.565,99,796,5793,0,701865,337113,266809,935250,5049750,0,22594807
2026-05-02 16:44:37,SPMC,Try,64,256,1,2,5000000,5000000,200000,2.10568e+07,68.3667,98,99,197,0,68237,164.914,98,393,2553,0,110849
2026-05-02 16:44:37,SPMC,Blocking,64,256,1,2,5000000,5000000,200000,2.95059e+07,47.4925,0,99,197,0,303269,110.725,98,197,394,0,389074
2026-05-02 16:44:37,Mutex,Baseline,64,256,1,2,5000000,5000000,200000,136489,228.624,96,491,29262,0,3019408,21551.2,98,94706,188787,0,3051577
2026-05-02 16:44:37,SPMC,Try,64,256,1,4,5000000,5000000,200000,1.65416e+07,91.5869,98,197,296,0,303603,427.464,295,1279,5905,0,694793
2026-05-02 16:44:37,SPMC,Blocking,64,256,1,4,5000000,5000000,200000,1.84666e+07,76.0338,98,197,295,0,6523868,387.395,197,1082,8857,0,21396664
2026-05-02 16:44:37,Mutex,Baseline,64,256,1,4,5000000,5000000,200000,93943.8,297.129,98,686,37866,0,1156447,58072.3,98,282878,2379018,0,21709246
2026-05-02 16:44:37,SPMC,Try,64,256,1,8,5000000,5000000,200000,1.13854e+07,136.088,98,295,687,0,708359,1319.22,785,4022,17557,0,2706911
2026-05-02 16:44:37,SPMC,Blocking,64,256,1,8,5000000,5000000,200000,1.41778e+07,106.138,98,294,491,0,195480,1034.22,295,2649,56202,0,754655
2026-05-02 16:44:37,Mutex,Baseline,64,256,1,8,5000000,5000000,200000,41722.3,235.247,98,784,8830,0,1615434,308752,260475,874207,4616119,0,30005826
2026-05-02 16:44:37,SPMC,Try,64,1024,1,2,100000,100000,200000,2.10301e+07,72.0418,98,99,197,0,29728,154.99,98,295,981,0,28256
2026-05-02 16:44:37,SPMC,Blocking,64,1024,1,2,100000,100000,200000,2.88429e+07,46.7598,0,99,196,0,57592,111.305,98,196,295,0,38755
2026-05-02 16:44:37,Mutex,Baseline,64,1024,1,2,100000,100000,200000,223118,201.725,98,490,14524,0,672559,13162.3,98,103539,166840,0,660783
2026-05-02 16:44:37,SPMC,Try,64,1024,1,4,100000,100000,200000,1.38409e+07,116.844,98,197,392,0,91467,517.178,393,1374,3631,0,54076
2026-05-02 16:44:37,SPMC,Blocking,64,1024,1,4,100000,100000,200000,1.77999e+07,86.6298,98,196,393,0,52702,396.12,295,981,2551,0,62908
2026-05-02 16:44:37,Mutex,Baseline,64,1024,1,4,100000,100000,200000,94593.2,497.794,98,1079,58296,0,583251,56987.3,98,459299,1445419,0,4242041
2026-05-02 16:44:37,SPMC,Try,64,1024,1,8,100000,100000,200000,7.22691e+06,174.231,98,294,687,0,3426293,1751.19,393,2944,22867,0,8094854
2026-05-02 16:44:37,SPMC,Blocking,64,1024,1,8,100000,100000,200000,1.20835e+07,113.022,98,197,589,0,742926,966.432,294,1767,46029,0,4215640
2026-05-02 16:44:37,Mutex,Baseline,64,1024,1,8,100000,100000,200000,34004,331.829,196,1077,14591,0,117119,378192,237566,1124180,4756320,0,12111997
2026-05-02 16:44:37,SPMC,Try,64,1024,1,2,1000000,1000000,200000,1.44428e+07,106.986,98,196,294,0,95532,239.121,196,588,2352,0,108171
2026-05-02 16:44:37,SPMC,Blocking,64,1024,1,2,1000000,1000000,200000,2.01306e+07,69.376,98,98,196,0,124241,165.342,196,294,588,0,173427
2026-05-02 16:44:37,Mutex,Baseline,64,1024,1,2,1000000,1000000,200000,158358,220.96,98,492,13718,0,780228,18617.4,98,110032,184107,0,1101406
2026-05-02 16:44:37,SPMC,Try,64,1024,1,4,1000000,1000000,200000,1.58036e+07,101.509,98,197,295,0,86728,435.577,295,1278,4425,0,157821
2026-05-02 16:44:37,SPMC,Blocking,64,1024,1,4,1000000,1000000,200000,1.69218e+07,86.9586,98,197,393,0,91251,413.046,295,1180,8162,0,641905
2026-05-02 16:44:37,Mutex,Baseline,64,1024,1,4,1000000,1000000,200000,74221.3,248.508,98,589,28224,0,1014230,73410.5,196,269335,3384541,0,19778190
2026-05-02 16:44:37,SPMC,Try,64,1024,1,8,1000000,1000000,200000,1.23188e+07,118.409,98,294,588,0,117589,1159.56,686,3821,14699,0,663597
2026-05-02 16:44:37,SPMC,Blocking,64,1024,1,8,1000000,1000000,200000,1.4275e+07,108.957,98,196,588,0,262911,932.493,294,2744,44782,0,745125
2026-05-02 16:44:37,Mutex,Baseline,64,1024,1,8,1000000,1000000,200000,44855.4,211.321,98,686,1861,0,519154,287620,215013,792286,4482399,0,22213312
2026-05-02 16:44:37,SPMC,Try,64,1024,1,2,5000000,5000000,200000,2.27751e+07,59.1647,98,98,196,0,92974,142.467,98,294,2547,0,266871
2026-05-02 16:44:37,SPMC,Blocking,64,1024,1,2,5000000,5000000,200000,2.92903e+07,46.7531,0,98,196,0,164003,114.002,98,196,980,0,157145
2026-05-02 16:44:37,Mutex,Baseline,64,1024,1,2,5000000,5000000,200000,156681,209.149,98,490,13725,0,1378658,18764,98,105926,185188,0,2143054
2026-05-02 16:44:37,SPMC,Try,64,1024,1,4,5000000,5000000,200000,1.48587e+07,95.562,98,196,294,0,197546,477.799,294,1470,6859,0,730409
2026-05-02 16:44:37,SPMC,Blocking,64,1024,1,4,5000000,5000000,200000,1.72487e+07,82.2958,98,196,294,0,346171,398.182,196,1078,9407,0,730899
2026-05-02 16:44:37,Mutex,Baseline,64,1024,1,4,5000000,5000000,200000,70816.2,241.605,98,588,28137,0,1219170,76586.5,196,269256,3192996,0,19418307
2026-05-02 16:44:37,SPMC,Try,64,1024,1,8,5000000,5000000,200000,1.15448e+07,131.805,98,294,589,0,683756,1251.52,784,3921,14898,0,764914
2026-05-02 16:44:37,SPMC,Blocking,64,1024,1,8,5000000,5000000,200000,1.3608e+07,110.202,98,294,491,0,190946,1017.67,392,2450,54696,0,824066
2026-05-02 16:44:37,Mutex,Baseline,64,1024,1,8,5000000,5000000,200000,40489.9,241.745,98,784,5842,0,762783,318559,240388,884557,4690017,0,37677633
2026-05-02 16:44:37,SPMC,Try,64,4096,1,2,100000,100000,200000,2.16046e+07,65.7541,100,101,202,0,71217,131.447,101,303,1511,0,34349
